All Whiskers,,,,,Bridged Whiskers
Whisker #,Length (um),Width (um),Resistance (ohm),Iteration,Whisker #,Length (um),Width (um),Resistance (ohm),Iteration
54,3999.892,100.0222,0.05548716,1
55,3998.84,99.41373,0.05615364,1
56,4000.131,100.082,0.0554241,1
57,3999.224,100.4326,0.05502541,1
58,3998.845,100.5691,0.05487085,1
59,3999.524,99.97191,0.05553783,1
60,3999.75,99.74327,0.05579589,1
61,3999.735,99.23251,0.05637154,1
62,4002.163,99.72092,0.05585459,1
63,4000.914,99.54282,0.05603713,1
64,4000.103,100.7988,0.05463823,1
65,3999.166,101.2181,0.0541738,1
66,3999.347,99.19785,0.05640547,1
67,3998.893,100.2651,0.0552048,1
68,3999.394,100.3646,0.05510231,1
69,4000.732,100.7355,0.05471561,1
70,4001.544,100.4667,0.05501994,1
71,3999.597,101.0791,0.05432883,1
72,3999.732,98.41766,0.05730882,1
73,4000.469,100.508,0.0549599,1
74,3999.996,98.91994,0.05673204,1
75,3999.161,99.87732,0.05563803,1
76,4001.319,99.1048,0.0565393,1
77,3997.919,98.99021,0.05662212,1
78,3998.726,100.8251,0.05459098,1
79,4000.373,100.3504,0.05513139,1
80,3998.586,100.0722,0.05541362,1
81,3998.024,99.79971,0.05570875,1
82,3998.369,99.758,0.05576017,1
83,4000.118,99.02286,0.05661591,1
84,4001.214,99.66327,0.05590596,1
85,3998.317,100.4448,0.0549995,1
86,4000.276,100.2606,0.05522884,1
87,4000.494,100.5449,0.05491994,1
88,4000.347,100.3532,0.05512794,1
89,4000.133,100.3556,0.05512238,1
90,4001.369,99.31348,0.05630265,1
91,4000.724,99.85907,0.05568011,1
92,4000.618,99.79243,0.05575302,1
93,3999.217,99.66597,0.05587503,1
94,3999.587,99.35464,0.05623095,1
95,3999.561,99.22983,0.05637214,1
96,4000.938,99.54128,0.0560392,1
97,3998.838,99.94434,0.05555894,1
98,4002.35,98.72865,0.05698563,1
99,3997.616,100.3009,0.05514779,1
100,4000.19,101.1087,0.05430501,1
1,3999.703,100.0966,0.05540203,2
2,3999.419,100.3676,0.05509932,2
3,3999.056,100.4654,0.05498709,2
4,4000.032,100.6596,0.05478854,2
5,4000.823,100.4887,0.05498596,2
6,3999.094,100.5521,0.05489289,2
7,4000.441,100.3526,0.05512991,2
8,3999.408,99.35211,0.0562313,2
9,4001.866,100.1691,0.05535177,2
10,3999.893,99.12387,0.05649739,2
11,3997.887,100.9487,0.0544459,2
12,3999.363,100.0133,0.05548959,2
13,4001.321,99.781,0.0557756,2
14,3999.465,101.4128,0.05397005,2
15,4000.833,100.9251,0.05451162,2
16,3999.853,100.2613,0.05522219,2
17,3999.729,100.6639,0.05477964,2
18,3999.843,99.62478,0.05593,2
19,4001.96,99.9192,0.0556303,2
20,3999.764,100.5582,0.05489546,2
21,4000.938,100.4977,0.05497769,2
22,4000.231,99.92293,0.05560212,2
23,4000.146,100.6085,0.05484577,2
24,4000.278,99.03121,0.05660862,2
25,3999.015,99.77554,0.05574955,2
26,4001.679,100.3188,0.05518414,2
27,4001.216,100.9355,0.05450549,2
28,3997.339,100.0832,0.05538408,2
29,4000.213,99.75908,0.05578467,2
30,4000.99,100.3317,0.05516045,2
31,3999.95,101.1753,0.05423027,2
32,4000.271,99.30261,0.05629952,2
33,3999.168,99.82253,0.05569923,2
34,4001.474,100.5427,0.05493577,2
35,3998.939,100.9032,0.05450939,2
36,4001.731,99.59028,0.05599518,2
37,3999.031,99.1796,0.05642175,2
38,3998.103,99.7569,0.05575768,2
39,3999.698,100.8632,0.054563,2
40,4000.254,99.19107,0.05642596,2
41,4000.882,100.2836,0.0552119,2
42,4003.121,101.3048,0.05413461,2
43,3999.023,100.2853,0.05518433,2
44,4002.605,99.75055,0.05582758,2
45,4001.136,99.21764,0.05640819,2
46,3999.733,101.4236,0.05396214,2
47,4000.922,101.1378,0.05428369,2
48,4000.998,100.8267,0.05462029,2
49,3999.412,101.6476,0.05372028,2
50,4001.367,101.0054,0.05443221,2
51,3998.512,101.763,0.05358647,2
52,4000.744,99.49054,0.05609367,2
53,3999.81,100.3784,0.05509287,2
54,3997.939,99.04685,0.05655766,2
55,4000.927,101.3512,0.05405544,2
56,3999.323,100.4066,0.05505522,2
57,4000.524,99.97758,0.0555454,2
58,4002.526,99.28434,0.05635199,2
59,4000.953,99.56299,0.05601498,2
60,4001.128,99.82742,0.05572106,2
61,4000.937,100.823,0.05462348,2
62,3999.54,100.3961,0.0550697,2
63,4001.405,99.36729,0.0562422,2
64,3999.241,100.515,0.05493543,2
65,4000.6,99.23133,0.05638507,2
66,4000.523,100.1761,0.05532552,2
67,4001.012,100.817,0.05463098,2
68,3998.548,100.6283,0.05480223,2
69,3997.843,99.62673,0.05589984,2
70,4000.49,101.1114,0.05430625,2
71,3999.807,99.32534,0.05626722,2
72,3999.54,99.60316,0.05595003,2
73,4001.318,100.5815,0.05489133,2
74,4001.008,100.1242,0.05538955,2
75,4000.369,99.57597,0.05599221,2
76,4001.267,99.74835,0.05581137,2
77,3999.368,99.31152,0.05627671,2
78,3999.467,100.2847,0.05519114,2
79,3997.925,100.1063,0.05536672,2
80,4000.649,100.5138,0.0549561,2
81,3999.411,100.5235,0.05492841,2
82,3999.365,99.69659,0.05584278,2
83,3998.646,98.93266,0.05669831,2
84,4001.436,100.1743,0.05534005,2
85,4000.121,100.2064,0.05528642,2
86,4000.786,99.18638,0.05643881,2
87,3999.669,100.0135,0.05549366,2
88,4000.597,100.0587,0.05545643,2
89,3999.099,101.0379,0.05436634,2
90,4001.671,100.0642,0.05546524,2
91,4000.068,100.1064,0.0553962,2
92,3999.857,100.0213,0.05548757,2
93,4000.393,100.1678,0.05533289,2
94,4000.33,100.0333,0.05548083,2
95,3999.538,99.16846,0.05644159,2
96,4001.006,99.19082,0.05643686,2
97,4000.666,100.3271,0.05516101,2
98,4001.834,100.5505,0.0549322,2
99,3996.802,100.2778,0.05516192,2
100,4000.347,99.92623,0.05560005,2
1,3999.787,99.5471,0.05601653,3
2,3999.742,100.0218,0.05548549,3
3,3999.361,98.72423,0.05694816,3
4,4000.353,100.911,0.05452022,3
5,3999.636,98.36832,0.05736494,3
6,4000.139,101.1736,0.05423467,3
7,3999.125,99.53129,0.05602506,3
8,4000.063,98.91164,0.05674252,3
9,3999.352,99.82144,0.055703,3
10,3999.612,100.5668,0.0548839,3
11,4000.118,100.2035,0.05528965,3
12,4000.242,100.0962,0.05540993,3
13,4000.449,100.3175,0.05516855,3
14,4000.059,100.8057,0.05463019,3
15,3999.465,100.3608,0.05510743,3
16,3999.471,100.5044,0.05495017,3
17,4001.182,99.60745,0.05596819,3
18,4000.511,98.9078,0.05675328,3
19,3998.812,100.7454,0.05467857,3
20,3999.71,100.3204,0.05515524,3
21,3998.212,98.47845,0.05721633,3
22,4001.38,100.3646,0.05512964,3
23,3997.731,99.09909,0.0564951,3
24,4000.327,100.3725,0.05510649,3
25,4000.822,100.0878,0.05542722,3
26,3999.759,100.4728,0.05498874,3
27,3999.719,100.8297,0.05459958,3
28,3998.53,99.51419,0.05603598,3
29,3997.28,100.1554,0.05530344,3
30,4001.43,100.0317,0.05549787,3
31,3999.968,100.6298,0.05482008,3
32,3999.71,99.91793,0.05560043,3
33,3999.601,100.4614,0.05499901,3
34,4000.587,100.0828,0.05542958,3
35,3999.737,99.27826,0.05631961,3
36,4001.522,101.0447,0.05439193,3
37,3997.756,100.1471,0.05531928,3
38,3999.21,99.2269,0.05637051,3
39,3999.086,99.01909,0.0566056,3
40,3998.548,101.0589,0.0543363,3
41,3999.597,100.4409,0.05502144,3
42,4001.762,99.41663,0.0561914,3
43,3998.246,100.437,0.0550071,3
44,4001.146,100.1423,0.05537141,3
45,4000.238,98.78545,0.05689007,3
46,4001.011,101.0875,0.05433895,3
47,3998.983,100.073,0.05541823,3
48,4000.124,98.80188,0.05686952,3
49,4000.208,99.70996,0.05583957,3
50,4000.113,99.56622,0.05599958,3
51,3998.042,101.0803,0.05430636,3
52,4002.094,99.75275,0.05581798,3
53,3999.137,99.77728,0.05574932,3
54,3999.182,99.8234,0.05569844,3
55,3999.626,99.78554,0.0557469,3
56,3998.223,99.4221,0.05613552,3
57,4002.364,99.9871,0.05556039,3
58,3999.044,100.5556,0.05488838,3
59,4000.583,100.5906,0.05487134,3
60,4001.476,101.0393,0.05439713,3
61,4000.992,99.904,0.05563378,3
62,4001.474,100.6706,0.05479627,3
63,4000.986,101.24,0.0541751,3
64,3998.023,100.1342,0.05533716,3
65,3999.42,99.85026,0.05567179,3
66,3999.699,99.95065,0.0555639,3
67,4000.493,100.7061,0.05474425,3
68,4000.943,98.807,0.05687527,3
69,4000.852,99.58735,0.05598617,3
70,3999.865,99.8701,0.05565587,3
71,4000.148,100.4303,0.05504063,3
72,3999.852,99.85261,0.05567519,3
73,3999.299,99.88448,0.05563196,3
74,3998.924,101.0109,0.05439301,3
75,4001.644,100.7963,0.05466209,3
76,4000.325,99.40819,0.05618075,3
77,4000.878,99.37514,0.05622589,3
78,4000.147,98.96364,0.0566841,3
79,4000.846,99.64279,0.0559238,3
80,3997.842,100.1673,0.05529812,3
81,3998.553,100.4828,0.05496117,3
82,4000.735,98.61583,0.05709304,3
83,3999.464,99.65209,0.05589405,3
84,4001.1,100.3405,0.05515229,3
85,3999.326,99.41357,0.05616065,3
86,3998.629,100.3101,0.05515166,3
87,4002.59,100.3832,0.05512593,3
88,4000.754,98.75343,0.05693432,3
89,3999.007,100.445,0.05500881,3
90,3999.645,99.75072,0.0557861,3
91,4000.96,100.2621,0.0552366,3
92,3999.281,99.87104,0.0556467,3
93,3998.945,100.4729,0.05497735,3
94,3998.841,99.34817,0.05622778,3
95,3999.749,99.45895,0.05611534,3
96,4000.03,100.0495,0.05545873,3
97,3999.665,99.02322,0.05660909,3
98,3999.986,99.26173,0.05634189,3
99,3999.55,100.0621,0.05543815,3
100,4000.888,99.54191,0.05603779,3
